Partita,Risultato,Numero_maglia,Nome,Gol,Assist,Contrasti,Uno contro uno,Uno contro uno riusciti,Minuti giocati,Posizione,Valutazione,Squadra,Match_winner,Tiri in porta,Tiri fuori,Tiri bloccati,Dribbling tentati,Dribbling tentati riusciti,Salvataggi,Intercetti,Dribbling_subiti,Passaggi effettuati,Precisione_passaggi,Passaggi chiave,Cross,Cross prec.,Palle lunghe,Palle lunghe riusciti,Palle_perse,Falli subiti,Falli,Respinte,Uscite,Vincenti,Duelli di testa vinti,Parate da dentro l'area,Salvataggio sulla linea di porta,Rigori parati,Grossa occasione da rete creata,Autogol,Errore che ha portato al tiro,Falli da rigore commessi,Errori che hanno portato al gol,Rigori sbagliati,Fallo su ultimo uomo,Pali e traverse,Grande occasione da rete mancata,Rigori conquistati 
Bournemouth - West Bromwich Albion,2-1,13,Callum Wilson,0,0,0,4,0.25,73',F,6.6,Bournemouth,Bournemouth ,0,1,0,0,0,0,0,0,5,0.55,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bournemouth - West Bromwich Albion,2-1,31,Lys Mousset,0,0,3,9,0.56,33',F,6.5,Bournemouth,Bournemouth ,0,0,0,2,0.0,0,0,0,4,0.66,0,2,0.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bournemouth - West Bromwich Albion,2-1,25,Craig Dawson,0,0,1,10,0.3,90',D,6.5,West Bromwich Albion,Bournemouth ,0,0,1,0,0,6,3,0,22,0.64,0,0,0,12,0.25,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bournemouth - West Bromwich Albion,2-1,4,Hal Robson-Kanu,0,0,0,1,1.0,4',F,6.5,West Bromwich Albion,Bournemouth ,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bournemouth - West Bromwich Albion,2-1,17,Joshua King,0,0,2,20,0.4,90',F,6.4,Bournemouth,Bournemouth ,0,0,0,5,0.2,0,1,0,9,0.56,1,2,0.5,1,0.0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bournemouth - West Bromwich Albion,2-1,15,Adam Smith,0,0,1,5,0.4,57',D,6.4,Bournemouth,Bournemouth ,0,0,0,1,0.0,1,0,0,45,0.90,0,0,0,3,0.33,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bournemouth - West Bromwich Albion,2-1,1,Ben Foster,0,0,0,0,0,90',G,6.3,West Bromwich Albion,Bournemouth ,0,0,0,0,0,3,0,0,13,0.40,0,0,0,30,0.4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Bournemouth - West Bromwich Albion,2-1,10,Matt Phillips,0,0,0,1,0.0,13',M,5.9,West Bromwich Albion,Bournemouth ,1,0,0,0,0,0,0,0,1,0.33,0,0,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Crystal Palace - Middlesbrough,1-0,6,Ben Gibson,0,0,3,14,0.71,90',D,7.5,Middlesbrough,Crystal Palace ,1,1,0,2,1.0,8,0,0,57,0.79,0,0,0,13,0.62,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crystal Palace - Middlesbrough,1-0,42,Jason Puncheon,0,0,3,10,0.5,90',M,7.4,Crystal Palace,Crystal Palace ,1,2,0,1,1.0,2,1,2,25,0.69,1,3,0.0,3,0.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crystal Palace - Middlesbrough,1-0,14,Marten de Roon,0,0,3,8,0.62,90',M,7.3,Middlesbrough,Crystal Palace ,0,1,1,0,0,2,2,1,51,0.83,0,0,0,10,0.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crystal Palace - Middlesbrough,1-0,3,Patrick van Aanholt,1,0,0,5,0.2,87',D,7.3,Crystal Palace,Crystal Palace ,1,0,0,1,0.0,1,2,0,22,0.75,1,6,0.17,4,0.25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crystal Palace - Middlesbrough,1-0,17,Christian Benteke,0,0,0,24,0.58,90',F,7.3,Crystal Palace,Crystal Palace ,1,3,0,3,0.67,3,0,0,12,0.60,1,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crystal Palace - Middlesbrough,1-0,13,Wayne Hennessey,0,0,0,1,1.0,90',G,7.3,Crystal Palace,Crystal Palace ,0,0,0,0,0,4,0,0,13,0.54,1,0,0,22,0.5,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Crystal Palace - Middlesbrough,1-0,27,Adlène Guédioura,0,0,0,6,0.67,29',M,7.2,Middlesbrough,Crystal Palace ,1,1,0,4,1.0,0,3,1,11,0.78,0,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crystal Palace - Middlesbrough,1-0,5,James Tomkins,0,0,1,10,0.6,90',D,7.2,Crystal Palace,Crystal Palace ,0,0,1,0,0,4,1,1,24,0.75,1,0,0,7,0.29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crystal Palace - Middlesbrough,1-0,12,Mamadou Sakho,0,0,1,9,0.44,90',D,7.2,Crystal Palace,Crystal Palace ,0,0,0,1,1.0,6,0,0,23,0.92,0,0,0,2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Crystal Palace - Middlesbrough,1-0,28,Luka Milivojević,0,0,2,12,0.5,90',M,7.1,Crystal Palace,Crystal Palace ,0,0,0,1,1.0,2,3,2,27,0.69,0,0,0,10,0.5,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crystal Palace - Middlesbrough,1-0,29,Rudy Gestede,0,0,1,13,0.77,45',F,7.1,Middlesbrough,Crystal Palace ,0,0,0,1,1.0,1,0,0,14,0.70,2,1,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crystal Palace - Middlesbrough,1-0,34,Adam Forshaw,0,0,2,12,0.58,61',M,6.9,Middlesbrough,Crystal Palace ,0,1,0,3,0.33,1,0,0,19,0.79,2,0,0,4,0.75,2,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Crystal Palace - Middlesbrough,1-0,2,Fábio,0,0,3,7,0.43,90',D,6.9,Middlesbrough,Crystal Palace ,0,1,0,0,0,2,2,1,18,0.72,2,2,1.0,1,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crystal Palace - Middlesbrough,1-0,4,Daniel Ayala,0,0,4,17,0.35,90',D,6.8,Middlesbrough,Crystal Palace ,0,0,2,0,0,5,1,3,33,0.75,0,0,0,11,0.27,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crystal Palace - Middlesbrough,1-0,2,Joel Ward,0,0,1,11,0.36,90',D,6.8,Crystal Palace,Crystal Palace ,0,0,0,1,0.0,2,0,0,33,0.70,2,5,0.6,9,0.22,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crystal Palace - Middlesbrough,1-0,7,Yohan Cabaye,0,1,2,12,0.42,63',M,6.8,Crystal Palace,Crystal Palace ,0,0,0,3,0.0,0,2,1,25,0.78,2,0,0,3,0.33,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crystal Palace - Middlesbrough,1-0,11,Wilfried Zaha,0,0,1,18,0.5,88',M,6.7,Crystal Palace,Crystal Palace ,0,1,0,10,0.6,0,1,2,18,0.78,2,3,0.0,2,0.5,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crystal Palace - Middlesbrough,1-0,10,Álvaro Negredo,0,0,0,7,0.57,45',F,6.7,Middlesbrough,Crystal Palace ,0,1,0,0,0,1,0,1,13,0.76,0,0,0,2,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crystal Palace - Middlesbrough,1-0,26,Víctor Valdés,0,0,0,0,0,90',G,6.7,Middlesbrough,Crystal Palace ,0,0,0,0,0,2,0,0,14,0.42,0,0,0,27,0.3,0,0,0,0,1,1.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Crystal Palace - Middlesbrough,1-0,5,Bernardo Espinosa,0,0,2,11,0.27,90',D,6.6,Middlesbrough,Crystal Palace ,0,0,1,0,0,5,1,2,33,0.94,0,0,0,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crystal Palace - Middlesbrough,1-0,19,Stewart Downing,0,0,0,2,0.5,90',D,6.6,Middlesbrough,Crystal Palace ,0,0,0,0,0,4,3,0,16,0.66,0,5,0.2,7,0.14,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crystal Palace - Middlesbrough,1-0,31,Jeffrey Schlupp,0,0,0,0,0,3',M,6.5,Crystal Palace,Crystal Palace ,0,0,0,0,0,0,0,0,2,0.66,0,0,0,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crystal Palace - Middlesbrough,1-0,18,James McArthur,0,0,0,4,0.75,27',M,6.5,Crystal Palace,Crystal Palace ,0,0,0,1,1.0,0,0,0,5,0.55,0,0,0,1,0.0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crystal Palace - Middlesbrough,1-0,18,Christian Stuani,0,0,1,10,0.4,79',F,6.5,Middlesbrough,Crystal Palace ,1,0,1,1,1.0,0,0,1,11,0.73,0,1,0.0,1,1.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Crystal Palace - Middlesbrough,1-0,6,Scott Dann,0,0,0,0,0,2',D,6.5,Crystal Palace,Crystal Palace ,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crystal Palace - Middlesbrough,1-0,37,Adama Traoré,0,0,2,5,0.4,11',M,6.4,Middlesbrough,Crystal Palace ,0,0,0,0,0,0,0,1,2,0.66,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crystal Palace - Middlesbrough,1-0,21,Gastón Ramírez,0,0,3,16,0.44,90',M,6.4,Middlesbrough,Crystal Palace ,1,0,0,5,0.6,0,0,2,35,0.81,2,2,0.5,6,0.5,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Crystal Palace - Middlesbrough,1-0,10,Andros Townsend,0,0,2,12,0.33,90',M,6.2,Crystal Palace,Crystal Palace ,0,1,0,4,0.25,0,2,4,22,0.78,2,12,0.25,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burnley - Chelsea,1-2,15,Victor Moses,1,0,1,7,0.71,90',M,8.1,Chelsea, Chelsea,2,0,0,2,1.0,1,3,0,26,0.74,2,5,0.4,5,0.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burnley - Chelsea,1-2,17,Jóhann Guðmundsson,0,1,1,5,0.8,90',M,7.7,Burnley, Chelsea,0,0,0,1,1.0,2,2,1,20,0.74,3,6,0.67,3,0.67,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burnley - Chelsea,1-2,24,Gary Cahill,0,0,1,15,0.87,90',D,7.7,Chelsea, Chelsea,0,0,0,0,0,15,4,0,69,0.95,0,0,0,6,0.67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burnley - Chelsea,1-2,7,N'Golo Kanté,0,0,2,9,0.44,90',M,7.3,Chelsea, Chelsea,0,1,0,2,0.5,1,2,1,69,0.90,1,0,0,4,0.75,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Burnley - Chelsea,1-2,33,Emerson Palmieri,0,1,2,7,0.71,84',M,7.3,Chelsea, Chelsea,1,0,0,1,1.0,1,0,0,30,0.76,1,5,0.2,5,0.2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burnley - Chelsea,1-2,18,Olivier Giroud,0,0,1,17,0.35,90',F,7.2,Chelsea, Chelsea,0,0,0,1,0.0,1,0,1,31,0.73,3,0,0,3,0.67,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Burnley - Chelsea,1-2,10,Eden Hazard,0,0,0,6,0.67,19',M,7.2,Chelsea, Chelsea,0,0,0,3,1.0,0,0,0,17,0.85,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Burnley - Chelsea,1-2,10,Ashley Barnes,1,0,0,18,0.39,90',F,7.1,Burnley, Chelsea,1,0,0,0,0,0,0,0,9,0.50,0,0,0,2,0.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burnley - Chelsea,1-2,18,Ashley Westwood,0,0,1,4,0.75,90',M,6.9,Burnley, Chelsea,0,0,1,0,0,0,2,0,42,0.85,1,0,0,11,0.73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burnley - Chelsea,1-2,11,Pedro,0,0,0,8,0.38,90',M,6.9,Chelsea, Chelsea,0,2,0,3,0.67,1,1,0,42,0.82,2,3,0.0,7,0.86,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burnley - Chelsea,1-2,14,Tiemoué Bakayoko,0,0,1,12,0.58,90',M,6.8,Chelsea, Chelsea,0,0,0,1,1.0,2,2,1,40,0.85,2,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burnley - Chelsea,1-2,5,James Tarkowski,0,0,1,10,0.6,90',D,6.8,Burnley, Chelsea,0,0,2,0,0,8,2,1,36,0.75,0,0,0,10,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burnley - Chelsea,1-2,2,Antonio Rüdiger,0,0,0,7,0.57,90',D,6.8,Chelsea, Chelsea,0,0,0,1,1.0,5,1,0,67,0.85,0,0,0,9,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burnley - Chelsea,1-2,2,Matthew Lowton,0,0,3,13,0.54,90',D,6.8,Burnley, Chelsea,0,0,2,1,1.0,4,1,2,34,0.69,0,2,0.0,11,0.45,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burnley - Chelsea,1-2,29,Nick Pope,0,0,0,0,0,90',G,6.7,Burnley, Chelsea,0,0,0,0,0,4,0,0,9,0.33,0,0,0,25,0.28,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
Burnley - Chelsea,1-2,21,Davide Zappacosta,0,0,0,2,1.0,6',D,6.7,Chelsea, Chelsea,0,1,0,0,0,0,0,0,3,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burnley - Chelsea,1-2,28,César Azpilicueta,0,0,0,3,0.67,90',D,6.7,Chelsea, Chelsea,0,0,0,0,0,1,0,0,79,0.85,0,0,0,10,0.4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Burnley - Chelsea,1-2,9,Sam Vokes,0,0,0,9,0.11,18',F,6.7,Burnley, Chelsea,1,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burnley - Chelsea,1-2,28,Kevin Long,0,0,2,18,0.44,90',D,6.6,Burnley, Chelsea,0,0,0,0,0,6,4,2,40,0.88,1,1,0.0,5,0.6,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Burnley - Chelsea,1-2,13,Thibaut Courtois,0,0,0,0,0,90',G,6.6,Chelsea, Chelsea,0,0,0,0,0,1,0,0,27,0.73,0,0,0,16,0.38,0,0,0,0,1,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Burnley - Chelsea,1-2,21,Nahki Wells,0,0,0,0,0,3',F,6.5,Burnley, Chelsea,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burnley - Chelsea,1-2,11,Chris Wood,0,0,1,4,0.25,72',F,6.5,Burnley, Chelsea,0,1,0,0,0,0,0,0,6,0.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burnley - Chelsea,1-2,4,Jack Cork,0,0,2,10,0.5,90',M,6.5,Burnley, Chelsea,0,1,0,0,0,2,1,3,40,0.83,0,0,0,5,0.6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burnley - Chelsea,1-2,23,Stephen Ward,0,0,0,1,0.0,90',D,6.3,Burnley, Chelsea,0,0,1,0,0,2,1,1,35,0.79,0,3,0.0,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Burnley - Chelsea,1-2,9,Álvaro Morata,0,0,0,9,0.22,71',F,6.0,Chelsea, Chelsea,2,1,0,2,0.0,0,0,0,14,0.87,0,0,0,1,0.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Burnley - Chelsea,1-2,25,Aaron Lennon,0,0,2,10,0.3,87',M,6.0,Burnley, Chelsea,0,0,0,3,0.33,0,1,1,16,0.64,0,1,0.0,3,0.67,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunderland - Southampton,0-4,20,Manolo Gabbiadini,2,0,1,5,0.6,73',F,8.6,Southampton, Southampton,3,1,0,1,1.0,1,0,0,14,0.73,1,1,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunderland - Southampton,0-4,21,Ryan Bertrand,0,1,2,11,0.45,90',D,7.7,Southampton, Southampton,1,0,1,1,0.0,3,5,0,46,0.88,3,9,0.11,3,0.33,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunderland - Southampton,0-4,22,Nathan Redmond,0,0,2,13,0.62,90',M,7.6,Southampton, Southampton,1,0,1,3,0.67,0,0,0,44,0.88,2,3,0.33,4,1.0,2,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Sunderland - Southampton,0-4,2,Cédric Soares,0,0,5,12,0.5,90',D,7.6,Southampton, Southampton,0,1,0,0,0,3,1,0,50,0.83,1,3,0.67,4,0.25,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Sunderland - Southampton,0-4,8,Steven Davis,0,0,2,9,0.44,90',M,7.6,Southampton, Southampton,0,0,1,1,1.0,3,2,1,59,0.92,1,0,0,7,0.86,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunderland - Southampton,0-4,14,Oriol Romeu,0,0,3,16,0.56,90',M,7.5,Southampton, Southampton,0,0,0,1,1.0,2,5,1,63,0.88,1,0,0,6,0.67,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunderland - Southampton,0-4,3,Maya Yoshida,0,0,3,7,0.71,90',D,7.5,Southampton, Southampton,0,0,1,0,0,5,2,0,36,0.87,0,0,0,6,0.33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunderland - Southampton,0-4,24,Jack Stephens,0,0,4,7,0.57,90',D,7.3,Southampton, Southampton,0,0,0,0,0,3,4,0,26,0.81,0,0,0,5,0.2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunderland - Southampton,0-4,11,Dušan Tadić,0,1,0,9,0.33,82',M,7.3,Southampton, Southampton,1,0,0,1,1.0,0,0,2,44,0.88,3,3,0.33,0,0,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Sunderland - Southampton,0-4,3,Bryan Oviedo,0,0,2,10,0.7,90',M,7.0,Sunderland, Southampton,0,0,0,1,1.0,5,3,0,34,0.70,1,3,0.33,4,0.0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunderland - Southampton,0-4,7,Shane Long,1,0,0,4,0.0,17',F,6.9,Southampton, Southampton,2,0,0,0,0,0,0,1,5,0.83,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Sunderland - Southampton,0-4,16,James Ward-Prowse,0,1,1,11,0.18,90',M,6.8,Southampton, Southampton,0,2,0,0,0,2,1,2,42,0.77,2,4,0.25,1,1.0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Sunderland - Southampton,0-4,1,Fraser Forster,0,0,0,0,0,90',G,6.8,Southampton, Southampton,0,0,0,0,0,1,0,0,6,0.26,0,0,0,23,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunderland - Southampton,0-4,23,Lamine Koné,0,0,1,8,0.88,90',D,6.7,Sunderland, Southampton,0,0,1,1,1.0,8,0,0,34,0.70,0,1,0.0,9,0.44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunderland - Southampton,0-4,23,Pierre-Emile Højbjerg,0,0,0,0,0,8',M,6.6,Southampton, Southampton,0,0,0,0,0,0,0,0,2,1,0,0,0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunderland - Southampton,0-4,9,Fabio Borini,0,0,2,8,0.62,32',F,6.6,Sunderland, Southampton,0,1,0,0,0,0,1,0,8,1,0,0,0,1,1.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunderland - Southampton,0-4,24,Darron Gibson,0,0,1,4,0.5,81',M,6.6,Sunderland, Southampton,0,0,0,1,1.0,0,3,0,47,0.75,0,0,0,9,0.56,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Sunderland - Southampton,0-4,20,Steven Pienaar,0,0,1,9,0.56,45',M,6.6,Sunderland, Southampton,0,0,0,2,0.5,0,1,1,22,0.84,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunderland - Southampton,0-4,17,Didier N'Dong,0,0,3,14,0.57,90',M,6.5,Sunderland, Southampton,1,0,1,3,0.67,1,0,2,42,0.89,0,1,0.0,2,0.5,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunderland - Southampton,0-4,2,Billy Jones,0,0,2,15,0.53,90',M,6.5,Sunderland, Southampton,0,0,0,0,0,0,1,0,30,0.76,0,1,0.0,1,1.0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunderland - Southampton,0-4,18,Jermain Defoe,0,0,0,3,0.67,90',F,6.5,Sunderland, Southampton,0,0,0,0,0,0,0,0,13,0.81,0,1,0.0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunderland - Southampton,0-4,1,Vito Mannone,0,0,0,0,0,90',G,6.4,Sunderland, Southampton,0,0,0,0,0,5,0,0,17,0.56,0,0,0,22,0.41,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Sunderland - Southampton,0-4,4,Jason Denayer,0,0,1,3,0.67,90',D,6.3,Sunderland, Southampton,0,0,1,0,0,6,1,0,39,0.86,0,0,0,6,0.5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Sunderland - Southampton,0-4,10,Wahbi Khazri,0,0,0,2,0.5,9',M,6.3,Sunderland, Southampton,0,0,0,1,0.0,0,0,0,6,0.85,1,3,0.33,1,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunderland - Southampton,0-4,16,John O'Shea,0,0,0,3,0.67,45',D,6.3,Sunderland, Southampton,0,0,0,0,0,4,1,1,14,0.82,0,0,0,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunderland - Southampton,0-4,7,Sebastian Larsson,0,0,1,9,0.44,58',M,6.2,Sunderland, Southampton,0,0,0,1,0.0,1,0,1,31,0.75,0,3,0.33,6,0.17,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sunderland - Southampton,0-4,44,Adnan Januzaj,0,0,1,16,0.12,90',F,5.8,Sunderland, Southampton,0,0,0,4,0.25,0,1,1,11,0.78,0,3,0.67,1,0.0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Ham United - West Bromwich Albion,2-1,9,Andy Carroll,2,0,0,21,0.67,90',F,8.9,West Ham United,West Ham United ,2,2,0,1,1.0,3,0,0,16,0.55,2,3,0.33,1,0.0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Ham United - West Bromwich Albion,2-1,10,Manuel Lanzini,0,0,1,11,0.55,90',F,8.3,West Ham United,West Ham United ,2,1,0,6,0.83,0,1,1,53,0.94,3,4,0.5,3,1.0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
West Ham United - West Bromwich Albion,2-1,3,Aaron Cresswell,0,1,2,4,0.75,76',D,7.7,West Ham United,West Ham United ,0,1,0,1,0.0,2,0,0,42,0.80,1,6,0.5,9,0.56,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
West Ham United - West Bromwich Albion,2-1,9,Salomón Rondón,0,1,1,22,0.55,90',F,7.5,West Bromwich Albion,West Ham United ,0,2,0,3,1.0,0,1,0,24,0.64,2,0,0,1,1.0,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
West Ham United - West Bromwich Albion,2-1,25,Craig Dawson,0,0,4,14,0.79,90',D,7.3,West Bromwich Albion,West Ham United ,0,0,2,0,0,5,0,0,22,0.62,2,3,0.33,8,0.0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Ham United - West Bromwich Albion,2-1,14,James McClean,1,0,5,17,0.47,90',M,7.3,West Bromwich Albion,West Ham United ,2,1,0,5,0.4,1,1,2,24,0.77,1,10,0.1,1,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Ham United - West Bromwich Albion,2-1,7,Marko Arnautović,0,1,0,6,0.67,90',F,7.3,West Ham United,West Ham United ,1,0,0,4,0.75,3,1,1,20,0.74,3,5,0.2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
West Ham United - West Bromwich Albion,2-1,41,Declan Rice,0,0,2,3,1.0,14',D,7.0,West Ham United,West Ham United ,0,0,0,1,1.0,1,0,0,7,1,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Ham United - West Bromwich Albion,2-1,16,Mark Noble,0,0,3,6,0.83,45',M,7.0,West Ham United,West Ham United ,0,0,0,1,1.0,0,0,1,35,0.94,0,1,0.0,5,0.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
West Ham United - West Bromwich Albion,2-1,8,Cheikhou Kouyaté,0,0,2,13,0.54,90',M,6.9,West Ham United,West Ham United ,0,1,0,1,1.0,1,2,0,20,0.80,2,1,1.0,1,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
